LineId,Content,EventId,EventTemplate
113,081109 203527 161 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.203.246,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
114,081109 203527 162 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.111.209,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
115,081109 203527 163 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.203.166,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
116,081109 203527 164 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.31.160,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
117,"081109 203527 19 INFO dfs.DataNode: 10.251.107.19:50010 Starting thread to transfer block blk_-1608999687919862906 to 10.251.31.5:50010, 10.251.71.240:50010",11,081109 <*> 19 INFO dfs.DataNode: <*> Starting thread to transfer block blk_-1608999687919862906 to <*> <*>
118,081109 203527 19 INFO dfs.FSNamesystem: BLOCK* ask 10.251.107.19:50010 to replicate blk_-1608999687919862906 to datanode(s) 10.251.31.5:50010 10.251.71.240:50010,10,081109 <*> 19 INFO dfs.FSNamesystem: BLOCK* ask <*> to replicate blk_-1608999687919862906 to datanode(s) <*> <*>
119,081109 203528 145 INFO dfs.DataNode$DataXceiver: Received block blk_-1608999687919862906 src: /10.251.31.5:53020 dest: /10.251.31.5:50010 of size 91178,6,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Received block blk_-1608999687919862906 src: <*> dest: <*> of size 91178
120,081109 203528 148 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.127.243,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
121,081109 203528 149 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.30.6,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
122,081109 203528 149 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.250.19.16,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
123,081109 203528 150 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.214.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
124,081109 203528 150 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.74.192,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
125,081109 203528 151 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.250.17.177,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
126,081109 203528 152 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.71.16,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
127,081109 203528 152 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.31.242,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
128,081109 203528 153 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.17.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
129,081109 203528 153 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.30.85,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
130,081109 203528 153 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.66.63,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
131,081109 203528 153 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.66.3,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
132,081109 203528 154 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.126.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
133,081109 203528 154 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.16,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
134,081109 203528 155 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.126.5,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
135,081109 203528 155 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.126.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
136,081109 203528 155 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.43.115,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
137,081109 203528 156 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.31.242,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
138,081109 203528 158 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.84,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
139,081109 203528 159 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.30.101,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
140,081109 203528 159 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.43.115,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
141,081109 203528 160 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.31.85,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
142,081109 203528 161 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.30.6,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
143,081109 203528 162 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
144,081109 203528 163 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.66.3,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
145,081109 203528 164 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.125.174,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
146,081109 203528 165 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.71.16,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
147,081109 203528 165 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.202.181,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
148,081109 203528 166 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.31.180,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
149,081109 203528 166 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.113,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
150,081109 203528 167 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.215.192,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
151,081109 203528 167 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.43.210,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
152,081109 203528 168 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.66.192,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
153,081109 203528 168 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.215.70,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
154,081109 203528 169 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.211,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
155,081109 203528 170 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.66.102,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
156,081109 203528 171 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.43.147,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
157,081109 203528 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-1608999687919862906 size 91178,5,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
158,081109 203528 33 INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-1608999687919862906 size 91178,5,081109 <*> <*> INFO dfs.FSNamesystem: BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
159,081109 203529 148 INFO dfs.DataNode$DataXceiver: Receiving block blk_7854771516489510256 src: /10.251.215.16:53860 dest: /10.251.215.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
160,081109 203529 153 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.31.180,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
161,081109 203529 154 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.67.113,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
162,081109 203529 154 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.215.192,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
163,081109 203529 154 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.31.160,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
164,081109 203529 155 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.67.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
165,081109 203529 155 INFO dfs.DataNode$DataXceiver: 10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.42.9,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
166,081109 203529 155 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.66.192,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
167,081109 203529 155 INFO dfs.DataNode$DataXceiver: 10.251.31.5:50010 Served block blk_-1608999687919862906 to /10.251.43.147,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
168,081109 203529 156 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.65.237,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
169,081109 203529 156 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.199.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
170,081109 203529 157 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.214.18,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
171,081109 203529 157 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.201.204,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
172,081109 203529 157 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.75.49,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
173,081109 203529 157 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.203.246,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
174,081109 203529 158 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.67.211,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
175,081109 203529 158 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.75.163,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
176,081109 203529 158 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.74.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
177,081109 203529 158 INFO dfs.DataNode$DataXceiver: Receiving block blk_7854771516489510256 src: /10.251.215.16:50963 dest: /10.251.215.16:50010,1,081109 <*> <*> INFO dfs.DataNode$DataXceiver: Receiving block <*> src: <*> dest: <*>
178,081109 203529 159 INFO dfs.DataNode$DataXceiver: 10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.194.245,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
179,081109 203529 159 INFO dfs.DataNode$DataXceiver: 10.251.111.209:50010 Served block blk_-1608999687919862906 to /10.251.203.166,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
180,081109 203529 159 INFO dfs.DataNode$DataXceiver: 10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.73.220,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
181,081109 203529 159 INFO dfs.DataNode$DataXceiver: 10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.195.33,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
182,081109 203529 160 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.67.225,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
183,081109 203529 161 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.246,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
184,081109 203529 162 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.75.228,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
185,081109 203529 163 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.195.33,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
186,081109 203529 164 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.194.245,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
187,081109 203529 165 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.42.207,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
188,081109 203529 166 INFO dfs.DataNode$DataXceiver: 10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.111.130,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
189,081109 203529 169 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.65.237,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
190,081109 203529 170 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.42.9,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
191,081109 203529 171 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.74.227,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
192,081109 203529 172 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.75.49,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
193,081109 203529 172 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.67.4,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
194,081109 203529 173 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.18,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
195,081109 203529 174 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.42.191,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
196,081109 203529 175 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.75.163,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
197,081109 203529 175 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.75.143,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
198,081109 203529 176 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.73.220,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
199,081109 203529 176 INFO dfs.DataNode$DataXceiver: 10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.214.32,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
200,081109 203529 177 INFO dfs.DataNode$DataXceiver: 10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.130,9,081109 <*> <*> INFO dfs.DataNode$DataXceiver: <*> Served block <*> to <*>
